2012 Bogus Ridge Weather Meteorological Hourly Data (Summary),,,,,,,,
,,,,,,,,
Dataset Reference Format:,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,
4/5/2012 22:00,404.47,-6.19,-2.906,-82.648,67.45,3.7,4.32,165.5561213
4/5/2012 23:00,404.47,-5.488,-2.859,-79.643,55.46,5.1,3.96,165.8181888
4/6/2012 0:00,404.47,-5.83,-3.126,-77.423,58.48,1.2,3.54,166.0259016
4/6/2012 1:00,404.47,-7.811,-3.156,-82.925,82.65,359.8,4.16,166.1713253
4/6/2012 2:00,404.47,-8.588,-2.744,-76.7,88.38,359.1,4.89,166.2522058
4/6/2012 3:00,404.47,-8.943,-1.674,-55.828,91.23,2.3,4.24,166.2735856
4/6/2012 4:00,404.47,-8.808,-1.294,-36.73,89.5,11.6,5.84,166.2524774
4/6/2012 5:00,404.47,-8.985,-2.23,-46.843,88.78,9.2,6.15,166.2111166
4/6/2012 6:00,404.47,-9.13,4.179,-47.865,88.53,15.5,7.13,166.1724673
4/6/2012 7:00,404.47,-8.958,49.995,-2.467,88.33,22.2,6.93,166.1484798
4/6/2012 8:00,404.47,-8.528,158.65,20.378,87.73,18.3,7.29,166.1428728
4/6/2012 9:00,404.47,-7.909,399.575,76.038,86.58,18.3,7.24,166.1576248
4/6/2012 10:00,404.47,-7.043,453.625,61.305,86.38,11.1,6.85,166.1886881
4/6/2012 11:00,404.47,-6.66,473.075,48.215,87,334.1,4.39,166.2329139
4/6/2012 12:00,404.47,-6.867,481.875,66.173,85.08,341.9,4.14,166.2850713
4/6/2012 13:00,404.47,-5.707,530,79.363,69.61,344,4.39,166.3405476
4/6/2012 14:00,404.47,-4.553,701.975,106.66,59.88,330.7,4.89,166.3943074
4/6/2012 15:00,404.47,-5.859,218.425,-7.657,70.07,329.9,4.4,166.4409749
4/6/2012 16:00,404.47,-5.708,117.025,-25.612,69.11,335.1,4.29,166.4798145
4/6/2012 17:00,404.57,-5.035,163.85,-31.608,59.92,342.5,4.04,166.5133485
4/6/2012 18:00,404.57,-4.844,53.535,-85.95,55.99,340.7,3.71,166.5441819
4/6/2012 19:00,404.57,-5.963,3.113,-87.65,63.2,349.5,2.62,166.5748013
4/6/2012 20:00,404.57,-6.595,-3.316,-88.375,67,291.2,0.83,166.606192
4/6/2012 21:00,404.57,-6.281,-3.115,-89.35,53.85,358.8,1.09,166.6364423
4/6/2012 22:00,404.57,-7.102,-2.777,-82.875,63.47,206.1,0.64,166.6643401
4/6/2012 23:00,404.57,-7.37,-2.405,-83.575,76.71,129.6,0.9,166.6901051
4/7/2012 0:00,404.57,-7.453,-2.687,-83.25,74.22,140.9,1.07,166.7159365
4/7/2012 1:00,404.57,-7.466,-2.857,-84.75,70.43,143.6,1.41,166.7419611
4/7/2012 2:00,404.57,-7.61,-2.853,-84.8,67.35,154.8,1.26,166.7636741
4/7/2012 3:00,404.57,-7.608,-2.901,-83.45,65.43,152.1,1.36,166.7733668
4/7/2012 4:00,404.57,-7.771,-2.783,-78.958,67.36,151.5,1.46,166.7628989
4/7/2012 5:00,404.57,-7.593,-2.613,-76.193,64.61,153.6,2.18,166.7206679
4/7/2012 6:00,404.57,-7.125,4.872,-55.058,60.67,152.4,2.6,166.6333517
4/7/2012 7:00,404.57,-6.414,75.585,-31.743,57.08,151,2.44,166.494306
4/7/2012 8:00,404.57,-4.984,167.5,-10.095,52.32,153.3,2.6,166.3043049
4/7/2012 9:00,404.57,-3.69,398.775,75.38,49.23,151.5,2.54,166.0668917
4/7/2012 10:00,404.57,-1.376,683.325,137.9,44.37,151.1,2.57,165.7867111
4/7/2012 11:00,404.57,0.031,792.575,162.325,41.76,153.1,2.68,165.4689146
4/7/2012 12:00,404.57,1.628,897.75,189.625,38.35,151.8,2.41,165.1229608
4/7/2012 13:00,404.57,2.674,792.025,185.3,36.33,147.7,2.04,164.7596688
4/7/2012 14:00,404.57,3.525,778.95,199.475,33.73,146.7,1.64,164.390726
4/7/2012 15:00,404.57,2.871,426.375,76.818,35.28,149.9,1.91,164.0262783
4/7/2012 16:00,404.57,3.329,319.65,14.918,34.73,145.2,1.94,163.6750709
4/7/2012 17:00,404.57,3.265,201,-26.185,34.62,144.5,1.34,163.34723
4/7/2012 18:00,404.57,2.256,67.383,-47.433,37.01,140.5,1.44,163.0516549
4/7/2012 19:00,404.57,1.719,7.507,-40.323,38.27,146.7,1.44,162.7941609
4/7/2012 20:00,404.57,1.609,-1.38,-39.798,39.54,146.9,1.79,162.5809159
4/7/2012 21:00,404.57,1.805,-1.026,-34.668,37.14,144.2,1.35,162.4156782
4/7/2012 22:00,404.57,2.223,-0.565,-19.77,36.2,151.2,1.93,162.2975955
4/7/2012 23:00,404.57,2.311,-0.979,-28.518,34.45,156.6,1.77,162.2192633
4/8/2012 0:00,404.57,2.407,-0.881,-27.915,34.23,157.1,1.66,162.1702919
4/8/2012 1:00,404.57,2.42,-1.141,-33.35,34.59,157,1.84,162.1453202
4/8/2012 2:00,404.57,2.504,-1.037,-34.223,34.39,158.5,1.67,162.1363044
4/8/2012 3:00,404.57,2.875,-1.394,-39.58,33.15,153.7,1.99,162.1302324
4/8/2012 4:00,404.57,2.619,-2.734,-70.955,33.88,154,2.17,162.113763
4/8/2012 5:00,404.57,2.239,-3.004,-81.09,34.82,154.6,2.33,162.0711032
4/8/2012 6:00,404.57,2.531,4.895,-74.26,33.12,155.9,2.12,161.9852623
4/8/2012 7:00,404.57,3.243,68.605,-55.325,30.84,153.9,2.13,161.8456772
4/8/2012 8:00,404.57,4.445,150.25,-41.52,28.25,156.4,2.32,161.6496663
4/8/2012 9:00,404.57,6.577,478.375,116.173,26.47,151.6,1.82,161.3963446
4/8/2012 10:00,404.57,8.331,749.275,225.625,23.06,150.1,2.01,161.0855816
4/8/2012 11:00,404.57,9.095,876.75,279.725,21.73,142.7,1.84,160.7199205
4/8/2012 12:00,404.57,9.738,929,302.575,20.21,141.7,1.78,160.3105795
4/8/2012 13:00,404.57,10.583,897,286.85,18.54,143.6,1.44,159.8765619
4/8/2012 14:00,404.57,11.205,854.5,255.425,18.95,143.7,1.59,159.4365321
4/8/2012 15:00,404.57,11.003,579.7,130.125,20.83,140.6,1.61,159.0077495
4/8/2012 16:00,404.57,10.47,310.7,30.428,22.34,135.7,1.38,158.6055097
4/8/2012 17:00,404.57,10.208,271.775,11.25,23.23,140.3,1.5,158.2478551
4/8/2012 18:00,404.57,8.943,62.975,-64.84,24.56,138.3,1.8,157.9509232
4/8/2012 19:00,404.57,8.533,6.904,-71.378,22.32,131.7,2.22,157.7224554
4/8/2012 20:00,404.57,8.44,-2.875,-76.155,18.57,134.3,2.19,157.5608976
4/8/2012 21:00,404.57,7.569,-3.025,-79.67,21.57,152.8,2.13,157.468362
4/8/2012 22:00,404.57,7.048,-3.267,-88.275,23.24,154.5,1.89,157.4579809
4/8/2012 23:00,404.57,6.785,-3.001,-86.36,23.36,154.1,1.81,157.5330415
4/9/2012 0:00,404.57,7.012,-2.76,-77.678,22.75,150.2,2.63,157.6760032
4/9/2012 1:00,404.57,6.68,-3.748,-96.75,24.47,155.8,2.36,157.8521708
4/9/2012 2:00,404.57,6.634,-3.352,-90.7,24.51,153.1,2.42,158.0228645
4/9/2012 3:00,404.57,6.695,-3.375,-89.675,24.11,154.1,2.51,158.1514422
4/9/2012 4:00,404.57,6.605,-3.225,-85.675,24.17,150.7,2.46,158.2081863
4/9/2012 5:00,404.57,7.061,-3.181,-89.575,21.26,152.6,2.34,158.1760896
4/9/2012 6:00,404.57,7.082,7.213,-87.928,20.58,155.3,2.52,158.0521656
4/9/2012 7:00,404.57,7.46,75.778,-42.255,19.95,153,2.67,157.7749021
4/9/2012 8:00,404.57,7.756,193.225,20.476,20.75,154.9,2.21,157.5145204
4/9/2012 9:00,404.57,8.124,395.975,107.908,22.29,151.4,2.41,157.2078913
4/9/2012 10:00,404.57,8.59,402.6,110.25,22.05,153,2.07,156.8473507
4/9/2012 11:00,404.57,9.55,595.675,189.675,21.04,149.4,2.21,156.428264
4/9/2012 12:00,404.57,9.553,510.2,148.975,22.74,149.4,1.98,155.9705813
4/9/2012 13:00,404.57,10.23,534.875,153.875,23.5,139.5,1.69,155.5124224
4/9/2012 14:00,404.57,10.745,511.975,139.05,23.58,141.4,1.48,155.0789823
4/9/2012 15:00,404.57,11.155,435.275,107.603,23.84,137.3,1.21,154.6800021
4/9/2012 16:00,404.57,11.055,272.425,38.198,22.26,140.1,1.14,154.3218611
4/9/2012 17:00,404.57,10.325,184.7,0.098,29.21,143.3,1.31,154.0080184
4/9/2012 18:00,404.57,9.65,77.008,-56.12,31.82,134.8,1.33,153.7387314
4/9/2012 19:00,404.57,9.178,6.592,-74.735,30.87,136.9,1.76,153.518177
4/9/2012 20:00,404.57,9.108,-3.213,-87.625,27.99,141.8,1.92,153.3570328
4/9/2012 21:00,404.57,8.96,-3.117,-83.505,26.36,146,2.34,153.2643639
4/9/2012 22:00,404.57,9.205,-2.697,-73.215,24.03,148.9,2.47,153.2408282
4/9/2012 23:00,404.57,8.588,-3.216,-86.475,25.19,153.3,2.64,153.2610873
4/10/2012 0:00,404.57,8.485,-3.353,-90.8,24.31,151.7,3.36,153.2944671
4/10/2012 1:00,404.57,8.388,-2.908,-81.75,24.11,153,3.32,153.3375863
4/10/2012 2:00,404.57,8.163,-3.451,-93.9,24.78,155.7,3.29,153.3667177
4/10/2012 3:00,404.57,7.696,-3.495,-94.925,25.39,155,2.69,153.3601544
4/10/2012 4:00,404.57,7.572,-2.544,-75.545,25.19,153,2.84,153.2952754
4/10/2012 5:00,404.57,7.893,-2.64,-71.733,23.87,149.6,2.78,153.1609413
4/10/2012 6:00,404.57,7.767,8.494,-61.443,23.92,145.1,2.76,152.9700865
4/10/2012 7:00,404.57,7.816,76.645,-36.093,24.07,150,2.7,152.7416061
4/10/2012 8:00,404.57,8.485,195.55,13.636,22.95,153.9,2.4,152.487823
4/10/2012 9:00,404.57,9.59,407.25,110.465,22.8,151.7,2.18,152.2152081
4/10/2012 10:00,404.57,10.703,627.15,207.9,23.35,133.7,1.91,151.9238766
4/10/2012 11:00,404.57,11.463,773.025,270.75,23.96,144.8,2.14,151.6127754
4/10/2012 12:00,404.57,12.428,908.25,321.325,20.74,143.2,1.97,151.2808654
4/10/2012 13:00,404.57,12.885,841.1,285.8,19.93,145.5,2.18,150.9352147
4/10/2012 14:00,404.57,13.003,772.85,237.4,18.68,150.5,2.22,150.5906683
4/10/2012 15:00,404.57,13.68,560.475,140.125,18.21,144.5,1.99,150.2594447
4/10/2012 16:00,404.57,13.538,322.9,51.149,19.65,136.1,1.3,149.9463205
4/10/2012 17:00,404.57,13.2,229.325,10.353,20.57,128.8,1.08,149.6480607
4/10/2012 18:00,404.57,12.518,85.77,-41.845,21.73,142.5,1.26,149.3693601
4/10/2012 19:00,404.57,11.738,13.243,-72.713,24.32,144.4,1.8,149.1199887
4/10/2012 20:00,404.57,11.165,-3.512,-90.05,26,148.7,2.57,148.9046497
4/10/2012 21:00,404.57,9.903,-3.358,-92.05,28.02,152.8,2.79,148.7260552
4/10/2012 22:00,404.57,9.698,-3.197,-89.475,27.35,155.5,2.66,148.58202
4/10/2012 23:00,404.57,9.468,-2.622,-75.38,27.44,156.4,2.86,148.4608071
4/11/2012 0:00,404.57,9.423,-2.101,-60.155,26.7,154.6,2.53,148.3473878
4/11/2012 1:00,404.57,9.118,-1.862,-53.155,27.18,153.8,2.31,148.2329586
4/11/2012 2:00,404.57,8.808,-1.69,-48.395,27.91,148.6,1.88,148.1145609
4/11/2012 3:00,404.57,8.358,-2.463,-68.855,29.23,147.9,2.21,147.9902528
4/11/2012 4:00,404.57,7.685,-2.157,-60.355,31.62,150.9,2.22,147.8580406
4/11/2012 5:00,404.57,7.377,-1.416,-47.44,31.74,156.3,2.31,147.7208895
4/11/2012 6:00,404.57,7.387,8.571,-47.883,30.94,153.2,2.63,147.5922892
4/11/2012 7:00,404.57,7.687,91.293,-22.718,31.07,159.2,2.74,147.4856139
4/11/2012 8:00,404.57,7.734,165.85,6.555,33.24,157.8,2.55,147.4049638
4/11/2012 9:00,404.57,8.363,335.475,82.318,33.7,146.1,2.8,147.3265986
4/11/2012 10:00,404.57,8.285,412.15,109.775,37.03,145.1,2.68,147.2951831
4/11/2012 11:00,404.57,8.42,416,120.975,39.98,141.7,2.11,147.2637592
4/11/2012 12:00,404.57,7.434,284.7,84.653,44.79,177,3.07,147.2906601
4/11/2012 13:00,404.57,5.743,397.475,130.855,51.51,338.5,2.58,147.3418008
4/11/2012 14:00,404.57,4.406,234.09,64.853,60.81,338.2,4.98,147.409293
4/11/2012 15:00,404.57,1.819,63.403,16.005,86.42,325.6,2.97,147.4855049
4/11/2012 16:00,407.67,0.742,40.775,12.131,95.95,168.8,1.83,147.5686287
4/11/2012 17:00,408.37,1.236,129.64,38.253,93.25,185.1,1.2,147.6576313
4/11/2012 18:00,408.37,1.327,56.885,5.334,92.8,183.3,1,147.7474382
4/11/2012 19:00,408.37,1.298,7.661,-2.104,86.53,330.7,1.05,147.8345839
4/11/2012 20:00,408.37,0.841,-0.549,-5.773,91.08,335.6,1.46,147.9136564
4/11/2012 21:00,408.77,0.695,-3.494,-36.365,90.88,334.1,2.8,147.9829421
4/11/2012 22:00,408.77,0.706,-3.399,-30.195,86.85,333.2,2.74,148.042785
4/11/2012 23:00,408.77,0.727,-1.031,-11.146,88.73,324.4,2,148.0880485
4/12/2012 0:00,408.77,0.177,-3.099,-30.308,92.55,335,2.96,148.1111777
4/12/2012 1:00,408.77,-0.06,-1.797,-18.848,94.88,337.6,3.09,148.1067418
4/12/2012 2:00,408.77,-0.233,-0.588,-3.322,96.23,337.7,3.69,148.0785577
4/12/2012 3:00,408.77,-1.187,-1.075,-2.682,96.58,342.8,4.19,148.0326455
4/12/2012 4:00,408.77,-2.325,-1.933,-9.877,94.25,342.8,4.55,147.9731969
4/12/2012 5:00,408.77,-2.814,-1.464,-6.019,90.65,345.9,4.45,147.9021167
4/12/2012 6:00,408.77,-3.254,8.955,-11.73,86.28,342.9,4.31,147.8203204
4/12/2012 7:00,408.77,-2.757,84.155,2.659,75.94,339.5,3.5,147.7294581
4/12/2012 8:00,408.77,-2.661,114.523,8.998,73.96,329.4,2.27,147.6328488
4/12/2012 9:00,408.77,-1.923,501.075,197.725,68.17,329.5,3.06,147.5319098
4/12/2012 10:00,408.77,-1.069,753.95,294.15,61.42,336,2.97,147.428066
4/12/2012 11:00,408.77,0.168,897.75,357,56.81,308.4,1.94,147.3195544
4/12/2012 12:00,408.77,0.876,832.875,312.575,50.41,316.4,1.97,147.2051139
4/12/2012 13:00,408.77,1.745,613.825,203.85,49.08,279.4,1.53,147.0838579
4/12/2012 14:00,408.77,2.443,739.675,238.875,49.31,271.6,1.65,146.9612419
4/12/2012 15:00,408.77,2.509,474,122.72,47.34,288,1.61,146.8445419
4/12/2012 16:00,408.77,2.32,271.15,30.045,46,243,1.88,146.7411064
4/12/2012 17:00,408.77,2.186,295.025,57.565,47.59,245.4,1.69,146.6590594
4/12/2012 18:00,408.77,-0.287,21.055,-24.047,68.47,320.2,3.35,146.6049553
4/12/2012 19:00,409.07,-2.101,7.079,-57.8,84.99,326.8,2.43,146.5819091
4/12/2012 20:00,409.07,-1.525,-1.842,-46.483,71.04,182.1,1.82,146.5879808
4/12/2012 21:00,409.07,-2.229,-1.967,-56.048,82.15,160.8,1.48,146.6195546
4/12/2012 22:00,409.07,-1.981,-2.23,-70.2,74.86,165,1.16,146.6719391
4/12/2012 23:00,409.07,-1.788,-1.485,-45.668,72.18,167.8,1.88,146.7354302
4/13/2012 0:00,409.07,-2.311,-2.392,-60.658,76.03,147.3,1.5,146.7968769
4/13/2012 1:00,409.07,-2.615,-2.996,-88.05,74.28,152,1.24,146.8435199
4/13/2012 2:00,409.07,-3.019,-3.508,-92.675,83.16,153.3,1.86,146.8714849
4/13/2012 3:00,409.07,-3.472,-3.068,-91.825,90.5,156.5,1.77,146.8576107
4/13/2012 4:00,409.07,-3.663,-3.421,-90.25,91.6,153.2,2.17,146.8071617
4/13/2012 5:00,409.07,-3.595,-3.528,-87.075,88.75,152.7,2.18,146.7132004
4/13/2012 6:00,409.07,-3.487,10.227,-76.003,87.95,158.5,2.22,146.5667652
4/13/2012 7:00,409.07,-2.55,73.063,-79.544,82.27,156.4,2.1,146.3674294
4/13/2012 8:00,409.07,-0.762,162.35,-43.56,72.37,157.1,1.99,146.1250267
4/13/2012 9:00,409.07,1.029,534.625,126.15,63.13,148.6,2.35,145.8501566
4/13/2012 10:00,409.07,2.202,624.925,143.975,59.08,146.8,2.16,145.5459907
4/13/2012 11:00,409.07,3.203,689.225,184.55,55.65,144.2,1.56,145.2157713
4/13/2012 12:00,409.07,2.516,381.2,95.365,54.8,133.7,1.63,144.8647132
4/13/2012 13:00,409.07,3.357,525.125,152.088,50.66,144.3,1.81,144.4995612
4/13/2012 14:00,409.07,3.92,585.475,167.225,48.39,149.6,1.77,144.1304481
4/13/2012 15:00,409.07,2.082,193.975,45.093,54.79,145.7,1.85,143.7729336
4/13/2012 16:00,409.07,0.275,54.985,2.753,70.93,147.3,1.77,143.446303
4/13/2012 17:00,409.27,-0.173,132.375,3.678,80.89,145,2.6,143.1650404
4/13/2012 18:00,409.27,0.301,91.348,-48.76,70.78,135.1,2.91,142.9385084
4/13/2012 19:00,409.27,0.154,10.571,-57.963,67.83,135.8,2.32,142.7686101
4/13/2012 20:00,409.27,0.177,-0.851,-33.145,66.04,159,1.47,142.6473063
4/13/2012 21:00,409.27,-0.195,-0.869,-16.136,75.5,188.9,1.75,142.5598345
4/13/2012 22:00,409.37,-1.07,-0.894,-24.628,83.99,254.1,0.75,142.4948943
4/13/2012 23:00,409.37,0.104,-0.588,-32.598,68.11,25.1,1.59,142.4465854
4/14/2012 0:00,409.37,0.27,-2.005,-57.218,64.6,76.1,1.47,142.4096905
4/14/2012 1:00,409.37,0.23,-2.286,-72.168,63.47,84.8,1.5,142.3804463
4/14/2012 2:00,409.37,0.285,-2.059,-63.3,62.32,80.4,1.32,142.3573533
4/14/2012 3:00,409.37,0.443,-1.026,-36.448,61.49,107.6,1.35,142.3401622
4/14/2012 4:00,409.37,0.129,-0.962,-30.705,63.31,73.2,0.72,142.3281571
4/14/2012 5:00,409.37,0.258,-0.839,-30.788,61.03,44.5,1,142.316854
4/14/2012 6:00,409.37,0.45,8.96,-38.938,58.06,128.7,1.1,142.3075238
4/14/2012 7:00,409.37,1.268,66.355,-26.55,51.25,9.5,0.95,142.3050268
4/14/2012 8:00,409.37,1.638,132.575,-24.975,48.64,23,1.2,142.307743
4/14/2012 9:00,409.37,2.031,180.55,-17.427,48.84,20.5,0.95,142.3087623
4/14/2012 10:00,409.37,1.01,220.9,-7.47,61.25,349.9,1.31,142.303308
4/14/2012 11:00,409.37,2.309,747.25,209.035,57.06,359.3,2.51,142.2913308
4/14/2012 12:00,409.37,3.956,952.25,335.55,53.8,353.1,2.78,142.2606813
4/14/2012 13:00,409.37,4.171,722.6,239.65,51.95,352.1,3.26,142.2160749
4/14/2012 14:00,409.37,4.197,523.275,168.325,50.31,354.3,3.54,142.1592677
4/14/2012 15:00,409.37,4.58,504.275,165.014,46.12,355.2,3.98,142.093908
4/14/2012 16:00,409.37,4.423,330.375,85.57,44.03,2.9,4.29,142.0278548
4/14/2012 17:00,409.37,4.275,261.423,19.335,44.72,3,4.02,141.9648815
4/14/2012 18:00,409.37,3.842,49.303,-88.1,45.23,3.5,4.44,141.9035021
4/14/2012 19:00,409.37,3.002,9.935,-98.875,44.82,6.7,4.39,141.8378398
4/14/2012 20:00,409.37,2.153,-4.166,-105.8,43.13,357.1,5.09,141.7607935
4/14/2012 21:00,409.37,1.36,-4.45,-108.975,44.67,356.4,4.34,141.6697758
4/14/2012 22:00,409.37,0.449,-4.285,-106.65,49.87,352.8,4.66,141.5684284
4/14/2012 23:00,409.37,-0.346,-4.144,-100.075,54.81,357.6,3.99,141.4633088
4/15/2012 0:00,409.37,-0.068,-3.782,-100.125,51.65,0.3,4.08,141.361267
4/15/2012 1:00,409.37,-0.156,-3.95,-98.4,52.49,359.2,3.24,141.27183
4/15/2012 2:00,409.37,-0.113,-3.704,-98.575,52.49,5.2,3.42,141.2009736
4/15/2012 3:00,409.37,-0.261,-3.932,-102.725,47.46,5.5,3.28,141.1388708
4/15/2012 4:00,409.37,-1.061,-4.061,-100.225,54.41,359.9,3.73,141.0870043
4/15/2012 5:00,409.37,-1.687,-3.602,-89.4,57.63,2.5,2.84,141.0428506
4/15/2012 6:00,409.37,-2.403,17.015,-72.225,64.76,1.4,2.61,141.0076292
4/15/2012 7:00,409.37,-2.712,89.685,-56.133,73.08,357.6,2.85,140.976156
4/15/2012 8:00,409.37,-2.047,198.5,0.828,73.66,357.5,2.63,140.9386819
4/15/2012 9:00,409.37,-2.074,434.45,117.325,74.65,359,2.77,140.887379
4/15/2012 10:00,409.37,-1.105,783.1,275.275,70.26,347.4,3.67,140.8197379
4/15/2012 11:00,409.37,-0.099,909.5,341.325,63.05,350.6,3.82,140.7367412
4/15/2012 12:00,409.37,0.405,979,371.975,55.31,350.3,4.23,140.6418374
4/15/2012 13:00,409.37,0.932,842.075,302.225,55.18,347.3,4.46,140.5380857
4/15/2012 14:00,409.37,1.144,579.05,187.875,54.95,355.4,3.57,140.4268083
4/15/2012 15:00,409.37,1.29,529.025,177.788,49.11,355.1,4.23,140.3096574
4/15/2012 16:00,409.37,1.729,439.375,126.03,49.62,351.9,4.02,140.1870334
4/15/2012 17:00,409.37,1.773,238.425,20.505,50.09,353.1,3.19,140.0600782
4/15/2012 18:00,409.37,1.337,54.703,-80.328,52.55,2.8,1.92,139.9259278
4/15/2012 19:00,409.37,0.596,8.337,-93.225,53.73,2,1.66,139.8007494
4/15/2012 20:00,409.37,0.587,-3.581,-96.025,52.01,3.8,2.26,139.6740275
4/15/2012 21:00,409.37,0.668,-3.12,-84.875,51.44,8.6,2.03,139.5443494
4/15/2012 22:00,409.37,0.613,-2.989,-80.475,51.73,6.4,1.85,139.407784
4/15/2012 23:00,409.37,0.806,-1.439,-42.383,50.98,5.6,1.05,139.261332
4/16/2012 0:00,409.37,0.631,-1.674,-54.38,51.36,297.2,0.7,139.1089059
4/16/2012 1:00,409.37,0.76,-1.105,-39.083,50.95,18.1,0.54,138.9576366
4/16/2012 2:00,409.37,0.64,-1.306,-40.943,51.38,319.5,0.77,138.8159336
4/16/2012 3:00,409.37,0.817,-1.879,-48.66,50.49,241.9,1.05,138.6912072
4/16/2012 4:00,409.37,0.479,-2.791,-68.968,51.64,211.4,1.4,138.5848792
4/16/2012 5:00,409.37,0.203,-2.212,-67.185,51.85,163.9,1.12,138.4952489
4/16/2012 6:00,409.37,0.613,13.595,-18.489,50.68,160.2,1.64,138.4211406
4/16/2012 7:00,409.37,1.644,79.883,18.993,47.25,150.6,1.26,138.3636921
4/16/2012 8:00,409.37,2.054,173.525,42.858,48.14,190.3,1.74,138.3298121
4/16/2012 9:00,409.37,2.406,338.475,114.91,48.39,209.6,2.5,138.3273093
4/16/2012 10:00,409.37,-0.24,244.05,68.563,76.57,194.9,2.39,138.355138
4/16/2012 11:00,409.97,-0.138,219.6,55.305,91.83,274.8,2.06,138.414851
4/16/2012 12:00,410.67,0.217,244.825,43.895,92.38,179.1,1.53,138.507505
4/16/2012 13:00,411.67,0.047,114.175,14.157,94.18,172.3,1.17,138.5795391
4/16/2012 14:00,412.67,-0.05,139.075,16.655,95.13,176.8,1.39,138.7381538
4/16/2012 15:00,412.87,0.1,191.875,48.12,94.95,143.6,1.7,138.915168
4/16/2012 16:00,412.87,0.887,151.2,42.99,94.7,139.6,1.33,139.092462
4/16/2012 17:00,412.87,1.242,35.385,10.054,95.25,307.4,2.09,139.2557993
4/16/2012 18:00,414.47,0.569,12.33,0.623,96.88,313.4,2.03,139.4026895
4/16/2012 19:00,416.57,0.533,4.227,0.11,97.18,339.6,1.77,139.5384421
4/16/2012 20:00,417.07,0.584,-0.402,-0.789,97.3,303.5,1.84,139.6628938
4/16/2012 21:00,417.17,0.292,-0.998,-3.232,97.23,303.5,1.2,139.7727541
4/16/2012 22:00,417.17,0.283,-1.424,-5.336,95.85,302.4,1.02,139.8610891
4/16/2012 23:00,417.17,0.506,-1.583,-6.027,90.45,301.1,1.51,139.9194731
4/17/2012 0:00,417.17,0.427,0.011,0.796,96.7,281.4,1.66,139.9353103
4/17/2012 1:00,417.17,0.295,-0.045,0.706,97.2,337.6,2.74,139.8957597
4/17/2012 2:00,417.17,0.36,0.009,0.812,97.38,-6999,-6999,139.7904181
4/17/2012 3:00,417.17,0.271,-0.015,0.538,97.4,345.8,3.95,139.6208083
4/17/2012 4:00,417.17,0.238,0.008,0.314,97.5,350.2,3.42,139.3931224
4/17/2012 5:00,417.17,0.009,-0.251,-2.022,97.5,346.4,3.36,139.1153241
4/17/2012 6:00,417.17,-0.426,21.644,-0.075,97.4,346.9,3.82,138.7936222
4/17/2012 7:00,417.17,-0.469,109.25,30.645,97.03,347,3.32,138.4356601
4/17/2012 8:00,417.17,-0.382,180.85,61.895,96.68,342.6,2.85,138.0526508
4/17/2012 9:00,417.17,-0.037,399.675,162.85,95.18,340.7,2.31,137.6572482
4/17/2012 10:00,417.17,0.666,519.525,217.45,92.38,337.5,2.66,137.2609719
4/17/2012 11:00,417.17,1.658,634.975,271.775,85.5,314.6,1.75,136.8697639
4/17/2012 12:00,417.17,2.646,699.025,300.45,73.09,289.9,1.27,136.4911947
4/17/2012 13:00,417.17,4.12,722.75,294.325,58.71,263.5,0.89,136.129233
4/17/2012 14:00,417.17,5.414,779.65,279.8,44.89,203.2,1.67,135.7930881
4/17/2012 15:00,417.17,5.601,396.775,106.915,53.6,151.4,1.21,135.4972695
4/17/2012 16:00,417.17,4.786,199.025,33.358,62.69,134.6,1.11,135.2535851
4/17/2012 17:00,417.17,3.966,61.963,-8.129,63.42,140.9,1.33,135.0651963
4/17/2012 18:00,417.17,3.985,39.985,-11.613,58.25,135.8,1.57,134.9304077
4/17/2012 19:00,417.17,3.633,3.997,-9.124,63.87,186.1,1.42,134.8210506
4/17/2012 20:00,417.87,2.165,-1.417,-1.868,85.73,278.3,2.09,134.8124159
4/17/2012 21:00,418.27,2.054,-1.551,-0.967,87.96,300.7,3.19,134.8429578
4/17/2012 22:00,420.47,0.959,-0.15,0.741,96.83,334.4,5.64,134.8959443
4/17/2012 23:00,421.57,-0.207,-0.022,-0.024,97.03,-6999,-6999,134.9551964
4/18/2012 0:00,422.17,-0.093,0.063,-0.326,97.2,-6999,-6999,135.0068251
4/18/2012 1:00,422.17,-0.136,-0.135,-0.634,97.3,-6999,-6999,135.0426411
4/18/2012 2:00,422.27,-0.409,-0.296,-1.764,97.33,-6999,-6999,135.0571461
4/18/2012 3:00,422.27,-1.133,-0.414,-4.334,97.05,-6999,-6999,135.0542752
4/18/2012 4:00,422.27,-1.292,-0.356,-3.912,96.85,-6999,-6999,135.0454066
4/18/2012 5:00,422.27,-1.843,-0.546,-7.273,96.33,-6999,-6999,135.0340893
4/18/2012 6:00,422.27,-2.107,14.36,-5.49,95.53,-6999,-6999,135.0068281
4/18/2012 7:00,422.27,-1.959,78.54,14.088,95.05,-6999,-6999,134.9500729
4/18/2012 8:00,422.27,-1.625,155.45,39.693,94.85,-6999,-6999,134.8579594
4/18/2012 9:00,422.27,-1.137,253.6,67.285,94.73,-6999,-6999,134.7284428
4/18/2012 10:00,422.57,-0.694,375,112.55,93.93,-6999,-6999,134.5613748
4/18/2012 11:00,422.57,-0.098,493.675,170.6,93.08,333.4,2.3,134.3551931
